epoch total_loss L_interior L_down_yy L_up_yy L_down L_up L_left L_right
4.713000000000e+03 1.228404289577e-04 2.017237420660e-05 2.478533679096e-05 1.324879576714e-06 1.235043600900e-05 1.960327608685e-05 1.565465026943e-05 2.894946373999e-05
4.714000000000e+03 1.485231332481e-04 2.027209848166e-05 2.447862789268e-05 1.289799911319e-06 2.997076444444e-05 2.689241591725e-05 1.831482950365e-05 2.730459891609e-05
4.715000000000e+03 1.840477925725e-04 1.818326745706e-05 2.086439963023e-05 1.351675678052e-06 2.807001510519e-05 3.365842712810e-05 2.375122130616e-05 5.816877455800e-05
4.716000000000e+03 2.383707906120e-04 1.904347300297e-05 2.279637556057e-05 1.171842313852e-06 5.947025420028e-05 4.580901077134e-05 3.476252459222e-05 5.531730857911e-05
4.717000000000e+03 3.083146293648e-04 1.898210211948e-05 2.495211447240e-05 1.392080093865e-06 5.100258567836e-05 6.793213105993e-05 5.257106749923e-05 9.148254321190e-05
4.718000000000e+03 3.989804827143e-04 2.587495509943e-05 2.588759889477e-05 1.228923110830e-06 1.004141377052e-04 8.203105971916e-05 6.082553591114e-05 1.027182806865e-04
4.719000000000e+03 5.256063304842e-04 4.759154762723e-05 2.581138687674e-05 1.365100956718e-06 9.633812442189e-05 1.095054321922e-04 8.557794353692e-05 1.594167988515e-04
4.720000000000e+03 6.929755909368e-04 6.826267053839e-05 3.393543374841e-05 1.449282422072e-06 1.521949307062e-04 1.495410833741e-04 1.035735112964e-04 1.840187032940e-04
4.721000000000e+03 8.704915526323e-04 7.387091318378e-05 3.229184585507e-05 1.672469920777e-06 1.622420095373e-04 1.911652507260e-04 1.450449635740e-04 2.642041072249e-04
4.722000000000e+03 1.068644458428e-03 7.271140930243e-05 3.449191717664e-05 1.252994593415e-06 2.595445839688e-04 2.312871074537e-04 1.745078188833e-04 2.948486362584e-04
4.723000000000e+03 1.247917884029e-03 6.516723806271e-05 3.455811020103e-05 1.784704977581e-06 2.532096987125e-04 2.852899779100e-04 2.199898299295e-04 3.879183495883e-04
4.724000000000e+03 1.411085249856e-03 6.414679228328e-05 3.911016756319e-05 1.365993966829e-06 3.486039931886e-04 3.213617019355e-04 2.307054528501e-04 4.057910700794e-04
4.725000000000e+03 1.498395577073e-03 8.906181756174e-05 3.015457332367e-05 1.641215817472e-06 3.136159502901e-04 3.293380141258e-04 2.696314186323e-04 4.649525217246e-04
4.726000000000e+03 1.424236805178e-03 9.610175766284e-05 4.267725671525e-05 1.387118459206e-06 3.282953111921e-04 3.233883762732e-04 2.350554714212e-04 3.973315178882e-04
4.727000000000e+03 1.196570578031e-03 1.166025103885e-04 4.576159335556e-05 2.319124632777e-06 2.111308422172e-04 2.663282793947e-04 2.021614636760e-04 3.522667393554e-04
4.728000000000e+03 8.364120149054e-04 1.162858461612e-04 3.794272561208e-05 1.159207272394e-06 1.816030853661e-04 1.681417343207e-04 1.252106449101e-04 2.060687984340e-04
4.729000000000e+03 4.629887989722e-04 7.938321505208e-05 2.697696436371e-05 1.691913553259e-06 6.710437446600e-05 8.667125075590e-05 5.595132824965e-05 1.452097349102e-04
4.730000000000e+03 1.776037679520e-04 3.726685099537e-05 2.645500353537e-05 1.212886900248e-06 3.400813875487e-05 2.869315903808e-05 1.947011878656e-05 3.049760744034e-05
4.731000000000e+03 4.114058174309e-05 8.814912689559e-06 2.155814217986e-05 1.402752786817e-06 9.205258493239e-07 2.115826646332e-06 2.494370164641e-06 3.834049948637e-06
4.732000000000e+03 6.516998109873e-05 1.321992658632e-05 2.175635017920e-05 1.453862864764e-06 3.153408897560e-06 7.498107152060e-06 8.500838703185e-06 9.587485692464e-06
4.733000000000e+03 1.997692306759e-04 3.720331369550e-05 2.981589750561e-05 1.156743678621e-06 3.719917731360e-05 3.555121656973e-05 1.937345223268e-05 3.946943616029e-05
4.734000000000e+03 3.583087236620e-04 5.741561471950e-05 2.537826730986e-05 1.497351831858e-06 5.332794171409e-05 6.333891360555e-05 4.697025724454e-05 1.103803806473e-04
4.735000000000e+03 4.538761859294e-04 4.383842679090e-05 2.638613841555e-05 1.083626216314e-06 1.052789957612e-04 9.678500646260e-05 6.936207500985e-05 1.111419114750e-04
4.736000000000e+03 4.632742202375e-04 2.224071977253e-05 2.847729410860e-05 1.680911850599e-06 8.483083365718e-05 1.022127398755e-04 8.540287672076e-05 1.384288480040e-04
4.737000000000e+03 3.800580452662e-04 1.119817443396e-05 2.177669557568e-05 1.057738700183e-06 1.018031471176e-04 8.379437349504e-05 5.866994979442e-05 1.017579706968e-04
4.738000000000e+03 2.455086214468e-04 8.763469850237e-06 2.180597584811e-05 1.296385903515e-06 4.998315489502e-05 4.480614734348e-05 4.344447006588e-05 7.540902879555e-05
4.739000000000e+03 1.174360077130e-04 7.730115612503e-06 2.499052607163e-05 1.127237169385e-06 2.501424387447e-05 2.287338793394e-05 1.310816332989e-05 2.259232496726e-05
4.740000000000e+03 4.678190816776e-05 9.287413377024e-06 2.427104300295e-05 1.276485477320e-06 1.427829715794e-06 2.478949681972e-06 2.353834815949e-06 5.686350505130e-06
4.741000000000e+03 4.418985918164e-05 1.009505740512e-05 2.350365866732e-05 1.137691697295e-06 1.247870955012e-06 1.917140252772e-06 1.689724626885e-06 4.598717623594e-06
4.742000000000e+03 8.131821959978e-05 7.116024789866e-06 2.203486837971e-05 1.150762955149e-06 1.913013511512e-05 1.200418955705e-05 1.151667402155e-05 8.365559551748e-06
4.743000000000e+03 1.296281407122e-04 1.201237955684e-05 2.216810025857e-05 1.256733753507e-06 1.927382982103e-05 1.923477793753e-05 1.612675987417e-05 3.955556530855e-05
4.744000000000e+03 1.575465430506e-04 1.425365826435e-05 2.425507773296e-05 1.095784568861e-06 3.408802876947e-05 3.139904220006e-05 1.701518158370e-05 3.543978527887e-05
4.745000000000e+03 1.675512903603e-04 2.565976319602e-05 2.477926318534e-05 1.281215190829e-06 2.103036422341e-05 2.850610144378e-05 2.938873512903e-05 3.690585799632e-05
4.746000000000e+03 1.400995533913e-04 2.241996116936e-05 2.359461177548e-05 1.067745188266e-06 2.854041485989e-05 2.245007817692e-05 1.119820080930e-05 3.082853072556e-05
4.747000000000e+03 9.877909906209e-05 1.397848609486e-05 2.353202035010e-05 1.231951614500e-06 9.316045179730e-06 1.362530201732e-05 9.728865734360e-06 2.736642272794e-05
4.748000000000e+03 5.862156831427e-05 5.955599590379e-06 2.213149309682e-05 1.132922989200e-06 1.165233061329e-05 6.759860752936e-06 6.778283477615e-06 4.211080522509e-06
4.749000000000e+03 4.135423660045e-05 9.229911483999e-06 2.305110865564e-05 1.094285266845e-06 9.980423101297e-07 1.655608684814e-06 1.029709892464e-06 4.295572125557e-06
4.750000000000e+03 4.100702426513e-05 1.283164601773e-05 2.283761023136e-05 1.197104211315e-06 1.381051333738e-06 7.141210289774e-07 3.970281738930e-07 1.648466650295e-06
4.751000000000e+03 5.272425914882e-05 1.242894722964e-05 2.251913429063e-05 1.120495994655e-06 6.351759111567e-06 4.128499767830e-06 1.238566142092e-06 4.936857749271e-06
4.752000000000e+03 6.659302744083e-05 7.444959464920e-06 1.958614302566e-05 1.200472979690e-06 6.785773621232e-06 7.607364295836e-06 8.647825779917e-06 1.532048554509e-05
4.753000000000e+03 8.667827205500e-05 7.752226338198e-06 2.194605440309e-05 1.181753532364e-06 1.959232395166e-05 1.391374826198e-05 8.512660315318e-06 1.377950866299e-05
4.754000000000e+03 8.870209421730e-05 5.961108399788e-06 2.130842221959e-05 1.232097815773e-06 9.977458830690e-06 1.492948013038e-05 1.469499693485e-05 2.059853613900e-05
4.755000000000e+03 8.056328806560e-05 8.806473488221e-06 2.260298606416e-05 1.089018155653e-06 1.953533501364e-05 9.669636710896e-06 7.556198397651e-06 1.130364307755e-05
4.756000000000e+03 6.765106809326e-05 1.229241388501e-05 2.298010986124e-05 1.208614548887e-06 3.489687287583e-06 7.479232408514e-06 4.169685780653e-06 1.603132113814e-05
4.757000000000e+03 5.857595533598e-05 1.765972774592e-05 2.446617509122e-05 1.127497739617e-06 6.217414011189e-06 3.591038648665e-06 2.315929123142e-06 3.198172407792e-06
4.758000000000e+03 4.530851219897e-05 1.368012453895e-05 2.348752786929e-05 1.093995251722e-06 9.377767469232e-07 1.507862293693e-06 1.126597453549e-06 3.474631512290e-06
4.759000000000e+03 3.268471482443e-05 7.127886874514e-06 2.077176577586e-05 1.120709384850e-06 2.274542566738e-06 3.807870143646e-07 2.802753726883e-07 7.287468974937e-07
4.760000000000e+03 3.647880657809e-05 9.925659469445e-06 2.177071655751e-05 1.158340410257e-06 2.272700385220e-06 3.841558964268e-07 1.648065364179e-07 8.024243243199e-07
4.761000000000e+03 4.719342177850e-05 1.709920616122e-05 2.210125057900e-05 1.135489583248e-06 7.522139071625e-07 1.155025984190e-06 4.566969096231e-07 4.493536835071e-06
4.762000000000e+03 5.300326665747e-05 1.702938789094e-05 2.356377990509e-05 1.202427824865e-06 4.623996119335e-06 2.654967602211e-06 1.575298483658e-06 2.353408717681e-06
4.763000000000e+03 5.179315849091e-05 9.513601980871e-06 2.319201485079e-05 1.180696131087e-06 1.971617393792e-06 4.461334356165e-06 3.098157776549e-06 8.375736797461e-06
4.764000000000e+03 5.239370511845e-05 6.807730187575e-06 2.064082946163e-05 1.164765421890e-06 1.055646589521e-05 4.825780251849e-06 2.986666004290e-06 5.411470283434e-06
4.765000000000e+03 5.660087845172e-05 7.943598575366e-06 2.167734601244e-05 1.172528413917e-06 4.618773346010e-06 5.563787453866e-06 5.934719411016e-06 9.690128536022e-06
4.766000000000e+03 5.442933979793e-05 8.523758879164e-06 2.351707189518e-05 1.236520347447e-06 8.249304300989e-06 5.422216418083e-06 4.165873178863e-06 3.314596824566e-06
4.767000000000e+03 4.442968929652e-05 7.860839104978e-06 2.304275039933e-05 1.208186859003e-06 2.368647301410e-06 1.854036554505e-06 2.540114564908e-06 5.555114057643e-06
4.768000000000e+03 3.529991226969e-05 6.399284757208e-06 2.221199611085e-05 1.168764697468e-06 3.312531816846e-06 8.366399129045e-07 2.706596546886e-07 1.100039298763e-06
4.769000000000e+03 3.504767300910e-05 8.348401024705e-06 2.237025000795e-05 1.127302653003e-06 1.920990371218e-06 2.790175983591e-07 2.291430405421e-07 7.725675459369e-07
4.770000000000e+03 3.782379280892e-05 9.393480468134e-06 2.259994107590e-05 1.273238012800e-06 1.076401645150e-06 5.764832735622e-07 6.222460910976e-07 2.281999968545e-06
4.771000000000e+03 3.998801184935e-05 8.699929821887e-06 2.187377685914e-05 1.172879251499e-06 4.395589257911e-06 1.301545921706e-06 1.651706725170e-06 8.925850920605e-07
4.772000000000e+03 3.998576721642e-05 5.879051514057e-06 2.356159347983e-05 1.177514377559e-06 1.179422724817e-06 2.149519332306e-06 1.448996385989e-06 4.589671789290e-06
4.773000000000e+03 4.195536894258e-05 9.869734640233e-06 2.182281968999e-05 1.160760689345e-06 5.117371983943e-06 1.338874312751e-06 6.632304803134e-07 1.982581807169e-06
4.774000000000e+03 4.485141835175e-05 1.252451056644e-05 2.296793718415e-05 1.120132651522e-06 9.334817718809e-07 1.844802113737e-06 1.326731307927e-06 4.133822130825e-06
4.775000000000e+03 3.889352592523e-05 7.880764314905e-06 2.253022830701e-05 1.366417677673e-06 3.090640348091e-06 1.843944801294e-06 6.927865570105e-07 1.488741986577e-06
4.776000000000e+03 3.687045682454e-05 6.272946848185e-06 2.331892574148e-05 1.211307107951e-06 1.171984877146e-06 8.206960160351e-07 1.414880557604e-06 2.659716756170e-06
4.777000000000e+03 3.788151298068e-05 9.029451575771e-06 2.299942752870e-05 1.203549913953e-06 3.475339326542e-06 3.920636402199e-07 7.925905975981e-08 7.024196975181e-07
4.778000000000e+03 3.898811701220e-05 1.357955534331e-05 2.095989111695e-05 1.170617679236e-06 1.591747263774e-06 4.934987600791e-07 4.829146860175e-07 7.098894911906e-07
4.779000000000e+03 3.722040128196e-05 9.745421266416e-06 2.205873715866e-05 1.191416799884e-06 1.274880787605e-06 4.203674279779e-07 1.004170755436e-07 2.429162350381e-06
4.780000000000e+03 3.472961543594e-05 6.088986083341e-06 2.170474181185e-05 1.260972453565e-06 2.312560582141e-06 1.128277290263e-06 1.205761691381e-06 1.028316205520e-06
4.781000000000e+03 4.029397678096e-05 8.402932508034e-06 2.212540130131e-05 1.215702013724e-06 1.815734890442e-06 1.435942522221e-06 1.805791612242e-06 3.492473297229e-06
4.782000000000e+03 4.451999484445e-05 1.019872706820e-05 2.136395232810e-05 1.140278982348e-06 6.678229965473e-06 1.824371111070e-06 7.829070796106e-07 2.531531436034e-06
4.783000000000e+03 4.293846723158e-05 8.568508746976e-06 2.133260932169e-05 1.203491137858e-06 2.420218834231e-06 2.339222191949e-06 3.778583959502e-06 3.295830538264e-06
4.784000000000e+03 3.727523289854e-05 6.818324436608e-06 2.144616883015e-05 1.230549173670e-06 3.195125827915e-06 1.896499952636e-06 1.228584665114e-06 1.459976033402e-06
4.785000000000e+03 3.719223605003e-05 8.078473001660e-06 2.296788807143e-05 1.174711883323e-06 8.709425287634e-07 6.093018782849e-07 2.711464901495e-07 3.219771770091e-06
4.786000000000e+03 3.483729960863e-05 9.298361874244e-06 2.124224920408e-05 1.135204911407e-06 2.133235057045e-06 2.778208738619e-07 1.223772301273e-07 6.280479851739e-07
4.787000000000e+03 3.652704981505e-05 8.432725735474e-06 2.384385334153e-05 1.239930838892e-06 1.834513795984e-06 3.208685939171e-07 8.891355207652e-08 7.662441134926e-07
4.788000000000e+03 3.314802597743e-05 7.054097295622e-06 2.202897667303e-05 1.170966243080e-06 1.418195438418e-06 2.634143640989e-07 1.859270497562e-07 1.026448330776e-06
4.789000000000e+03 3.378073233762e-05 6.382266292349e-06 2.323527769477e-05 1.265977516596e-06 1.442891175429e-06 2.773165590497e-07 1.971724969962e-07 9.798304745345e-07
4.790000000000e+03 3.435059988988e-05 8.612085366622e-06 2.160335679946e-05 1.140020117418e-06 1.349109538751e-06 2.512867922633e-07 1.523867894093e-07 1.242356461262e-06
4.791000000000e+03 3.076678694924e-05 6.456871233240e-06 2.007168404816e-05 1.161901309388e-06 1.909956381496e-06 2.727176138251e-07 1.751519107529e-07 7.185020081124e-07
4.792000000000e+03 3.162148641422e-05 6.246302746149e-06 2.098816366924e-05 1.175744046122e-06 1.156710254691e-06 3.619028632329e-07 3.405843358451e-07 1.352080289507e-06
4.793000000000e+03 3.366227974766e-05 5.814423275297e-06 2.297783248650e-05 1.147653165390e-06 2.416527422611e-06 3.840458475679e-07 2.428570837765e-07 6.789362032578e-07
4.794000000000e+03 3.319541792735e-05 5.331655302143e-06 2.273855534440e-05 1.185675728266e-06 1.018531861519e-06 4.101081003682e-07 3.984170291460e-07 2.112471520377e-06
4.795000000000e+03 3.235179610783e-05 6.269100595091e-06 2.109056003974e-05 1.229613872056e-06 2.466030537107e-06 4.365788299765e-07 1.745023041622e-07 6.854099297016e-07
4.796000000000e+03 3.121855115751e-05 5.879819582333e-06 2.067185232590e-05 1.179888613478e-06 1.297944777434e-06 3.960604715303e-07 4.701268494500e-07 1.322858224739e-06
4.797000000000e+03 3.538227610989e-05 8.611965313321e-06 2.238707384095e-05 1.221254478878e-06 1.650657395658e-06 3.729159061550e-07 2.143502513263e-07 9.240620784112e-07
4.798000000000e+03 3.788160393015e-05 1.265678201889e-05 2.080330705212e-05 1.176088630928e-06 1.254655558114e-06 2.494342083992e-07 1.124668429497e-07 1.628869313208e-06
4.799000000000e+03 3.728848241735e-05 1.148355931946e-05 2.139956995961e-05 1.163585238828e-06 2.006585418712e-06 3.221325357572e-07 1.680789267766e-07 7.449689292116e-07
4.800000000000e+03 3.419296626817e-05 7.178960913734e-06 2.175782901759e-05 1.193816160594e-06 1.185344217447e-06 6.174619784360e-07 3.973296998083e-07 1.862226326921e-06
4.801000000000e+03 3.313058186905e-05 5.783735105069e-06 2.169464460167e-05 1.192689865093e-06 2.673440803846e-06 5.882907885280e-07 4.198975034342e-07 7.778851340845e-07
4.802000000000e+03 3.600021955208e-05 7.323860245378e-06 2.272864549013e-05 1.187206294162e-06 1.100107851926e-06 5.940854634900e-07 7.093100293787e-07 2.357001903874e-06
4.803000000000e+03 3.601551725296e-05 8.223170880228e-06 2.218174995505e-05 1.142316591540e-06 2.858203060896e-06 5.850614002156e-07 3.563679911167e-07 6.686443043691e-07
4.804000000000e+03 3.183821536368e-05 7.161082066887e-06 1.984210757655e-05 1.226797280651e-06 1.103364525079e-06 4.185112629784e-07 4.546262459826e-07 1.631729332985e-06
4.805000000000e+03 3.214004755137e-05 6.293408205238e-06 2.159721043427e-05 1.190908278659e-06 1.577553689458e-06 3.643398827080e-07 1.600971870630e-07 9.565304708303e-07
4.806000000000e+03 3.342239506310e-05 7.340725460381e-06 2.196957393608e-05 1.218923785018e-06 1.366973833683e-06 2.126387101953e-07 1.834011982282e-07 1.130157556872e-06
4.807000000000e+03 3.323293640278e-05 7.541452760051e-06 2.148977364413e-05 1.202135763378e-06 1.483698724769e-06 2.870585547043e-07 4.265500308520e-07 8.022663564589e-07
4.808000000000e+03 3.335342626087e-05 6.560066140082e-06 2.259865505039e-05 1.221455477207e-06 1.895672085084e-06 2.292423317840e-07 9.181959370608e-08 7.565180908387e-07
4.809000000000e+03 3.364748772583e-05 7.610177817696e-06 2.205120472354e-05 1.206365482176e-06 1.165400590253e-06 2.263135172598e-07 1.304190959672e-07 1.257606186300e-06
4.810000000000e+03 3.230238507967e-05 6.010371180309e-06 2.222889088443e-05 1.233830630554e-06 1.165165713246e-06 2.680424415757e-07 1.419366526534e-07 1.254150902241e-06
4.811000000000e+03 3.025980549864e-05 6.638655122515e-06 1.956302003236e-05 1.169427378045e-06 1.509775643171e-06 2.355543813337e-07 9.847570936472e-08 1.044897658176e-06
4.812000000000e+03 3.198026752216e-05 5.807832167193e-06 2.188667349401e-05 1.172191332444e-06 1.863553393378e-06 3.148741427594e-07 3.590965320655e-07 5.760443286817e-07
4.813000000000e+03 3.204102176824e-05 5.794926892122e-06 2.208229307143e-05 1.183437689178e-06 1.852130935731e-06 2.662790450358e-07 1.658655861547e-07 6.960879659346e-07
4.814000000000e+03 3.293751069577e-05 6.704401585012e-06 2.188172584283e-05 1.249030333383e-06 1.206867523251e-06 2.480486500644e-07 1.280740491438e-07 1.519362626823e-06
4.815000000000e+03 3.146214658045e-05 5.646637418977e-06 2.157235030609e-05 1.204586737913e-06 1.535214778414e-06 3.402858226309e-07 2.060924657599e-07 9.569772601026e-07
4.816000000000e+03 3.102315531578e-05 5.467333267006e-06 2.108718581439e-05 1.158913619292e-06 1.313232928624e-06 4.171411944753e-07 3.998222268820e-07 1.179527089334e-06
4.817000000000e+03 3.197297337465e-05 5.972606686555e-06 2.128844425897e-05 1.176276555270e-06 2.516250333429e-06 2.951632609438e-07 1.153543180976e-07 6.088772579460e-07
4.818000000000e+03 3.144567381241e-05 5.778167178505e-06 2.078356374113e-05 1.180855178973e-06 1.082590642909e-06 5.043309556640e-07 3.033408120245e-07 1.812827122194e-06
4.819000000000e+03 3.283279147581e-05 7.428319349856e-06 2.015625796048e-05 1.188516193906e-06 2.379159468546e-06 5.395829703048e-07 4.365218728708e-07 7.044348535601e-07
4.820000000000e+03 3.281898170826e-05 6.295826096903e-06 2.137880801456e-05 1.239175389856e-06 1.033358557834e-06 4.495524024151e-07 4.704910452347e-07 1.951767671926e-06
4.821000000000e+03 3.343506250530e-05 7.018180895102e-06 2.149304782506e-05 1.216963028128e-06 2.551335455792e-06 4.022269877169e-07 1.218011362880e-07 6.315084419839e-07
