epoch total_loss interior_loss down_yy_loss up_yy_loss down_loss up_loss left_loss right_loss
4692 2.09931680e-03 8.64325324e-04 4.61404852e-04 3.41422128e-05 2.50052573e-04 1.39814860e-04 5.87529576e-05 2.90824013e-04
4693 1.91444915e-03 6.34025841e-04 5.00397931e-04 3.59250334e-05 2.56694068e-04 1.30413871e-04 6.55934273e-05 2.91398959e-04
4694 1.95915974e-03 6.35029108e-04 5.15331165e-04 3.47925379e-05 2.67015886e-04 1.45106955e-04 6.76552809e-05 2.94228725e-04
4695 1.77855510e-03 5.65737311e-04 4.31928114e-04 3.39448488e-05 2.41186688e-04 1.43777885e-04 6.89067238e-05 2.93073477e-04
4696 2.02336418e-03 7.70526472e-04 4.73236229e-04 3.65290325e-05 2.48307595e-04 1.33405541e-04 6.46408662e-05 2.96718470e-04
4697 1.94986211e-03 6.08420523e-04 5.41124609e-04 3.51047747e-05 2.64847506e-04 1.33488793e-04 6.13574011e-05 3.05518450e-04
4698 1.79642288e-03 5.49312274e-04 4.87202196e-04 3.42742060e-05 2.52978614e-04 1.24712707e-04 6.36259501e-05 2.84316833e-04
4699 1.71788607e-03 5.70661563e-04 3.95556446e-04 3.44505388e-05 2.61387730e-04 1.30504835e-04 6.18442500e-05 2.63480790e-04
4700 1.80716126e-03 6.06353919e-04 4.07927902e-04 3.91188296e-05 2.83323636e-04 1.30072789e-04 6.35869656e-05 2.76777224e-04
4701 2.36167363e-03 1.05397590e-03 5.14042971e-04 3.34518554e-05 2.56562664e-04 1.42682620e-04 6.80822195e-05 2.92875426e-04
4702 1.74729666e-03 5.58573403e-04 4.25007718e-04 3.61116035e-05 2.53104838e-04 1.39780415e-04 6.95944327e-05 2.65124196e-04
4703 1.85119954e-03 5.65515540e-04 5.09387639e-04 3.52294446e-05 2.38920678e-04 1.36865798e-04 6.50220245e-05 3.00258398e-04
4704 1.89814251e-03 7.07869651e-04 4.19324351e-04 3.51141862e-05 2.61326000e-04 1.41968441e-04 6.28545604e-05 2.69685115e-04
4705 2.15279055e-03 8.70805059e-04 5.11883176e-04 3.43485044e-05 2.51725694e-04 1.43949466e-04 6.51040027e-05 2.74974649e-04
4706 1.94381061e-03 6.86647429e-04 4.62195778e-04 3.73624425e-05 2.75871396e-04 1.24420520e-04 6.70492736e-05 2.90263852e-04
4707 2.07391055e-03 7.83973490e-04 4.84298624e-04 3.32620693e-05 2.61760055e-04 1.43980244e-04 6.45176769e-05 3.02118307e-04
4708 1.96202169e-03 7.56452268e-04 4.40074800e-04 3.37034398e-05 2.33528350e-04 1.22744255e-04 6.47770066e-05 3.10741627e-04
4709 1.89338287e-03 7.55350222e-04 3.79244302e-04 3.51992421e-05 2.44423049e-04 1.26940009e-04 6.63318351e-05 2.85894261e-04
4710 1.84967229e-03 6.09915063e-04 4.48485167e-04 3.29409631e-05 2.69518699e-04 1.46997510e-04 6.54808755e-05 2.76334060e-04
4711 1.82263472e-03 5.77924366e-04 4.43492114e-04 3.22781270e-05 2.50568963e-04 1.33568828e-04 7.36641086e-05 3.11138225e-04
4712 1.98484724e-03 8.21371039e-04 3.57670797e-04 3.38052523e-05 2.71019759e-04 1.41487559e-04 6.69213478e-05 2.92571494e-04
4713 1.96084846e-03 6.91589899e-04 4.64194018e-04 3.39261314e-05 2.79913074e-04 1.49687563e-04 5.90732670e-05 2.82464520e-04
4714 1.80020963e-03 5.85877802e-04 4.38969815e-04 3.46248053e-05 2.64625967e-04 1.24605896e-04 6.28739945e-05 2.88631214e-04
4715 2.01120204e-03 7.63133809e-04 4.74329427e-04 3.14352765e-05 2.43005110e-04 1.30719913e-04 6.20551655e-05 3.06523434e-04
4716 1.96481613e-03 8.26615491e-04 3.88482615e-04 3.38171521e-05 2.49413424e-04 1.40746051e-04 5.83295332e-05 2.67411902e-04
4717 1.97016308e-03 7.64992379e-04 4.39883821e-04 3.44594519e-05 2.72253121e-04 1.39989730e-04 6.15619865e-05 2.57022737e-04
4718 2.16106582e-03 8.07732751e-04 5.47873671e-04 3.24008652e-05 2.73887621e-04 1.39782307e-04 6.79709337e-05 2.91417673e-04
4719 2.12971843e-03 9.18378879e-04 4.47276601e-04 3.23909844e-05 2.49492354e-04 1.32347457e-04 6.47606648e-05 2.85071525e-04
4720 1.93355069e-03 7.17100280e-04 4.46059479e-04 3.52740462e-05 2.46617332e-04 1.40266871e-04 6.36372206e-05 2.84595386e-04
4721 1.87860907e-03 6.54401083e-04 4.48401726e-04 3.31469528e-05 2.66336283e-04 1.36730785e-04 6.35907054e-05 2.76001549e-04
4722 2.14612577e-03 7.89404905e-04 5.59563807e-04 3.65057422e-05 2.72198871e-04 1.33733454e-04 6.16249963e-05 2.93093937e-04
4723 1.96213834e-03 6.47058943e-04 5.71381941e-04 3.81703139e-05 2.36436201e-04 1.26318759e-04 5.97357393e-05 2.83036265e-04
4724 2.00260663e-03 8.65256588e-04 3.86661006e-04 3.36666562e-05 2.53564416e-04 1.33480760e-04 5.96550271e-05 2.70322111e-04
4725 2.04727217e-03 7.81092152e-04 5.12185215e-04 3.52288007e-05 2.55070830e-04 1.30955392e-04 6.25845714e-05 2.70155258e-04
4726 1.85562391e-03 6.66856940e-04 4.35952999e-04 3.62892388e-05 2.46975571e-04 1.33076770e-04 5.79690059e-05 2.78503343e-04
4727 2.06732564e-03 8.48967582e-04 4.45113023e-04 3.40545303e-05 2.83020257e-04 1.39639757e-04 6.45483451e-05 2.51982128e-04
4728 2.09512748e-03 8.90950789e-04 4.09596629e-04 3.36347475e-05 2.55912717e-04 1.34774455e-04 6.61353988e-05 3.04122921e-04
4729 1.98019645e-03 7.54246721e-04 4.80260584e-04 3.42662788e-05 2.50029465e-04 1.47385945e-04 6.31585281e-05 2.50848796e-04
4730 2.19980115e-03 8.66351184e-04 5.45542804e-04 3.41689811e-05 2.68775650e-04 1.32328278e-04 6.25736284e-05 2.90060649e-04
4731 1.93344103e-03 7.11196451e-04 4.28038678e-04 3.55055636e-05 2.55592167e-04 1.39099226e-04 6.21149375e-05 3.01894208e-04
4732 2.02928600e-03 7.44082383e-04 4.92619700e-04 3.17763042e-05 2.89024756e-04 1.31944340e-04 5.98709012e-05 2.79967760e-04
4733 1.95646565e-03 7.46066857e-04 4.34721675e-04 3.33218813e-05 2.53474427e-04 1.33726629e-04 6.56157499e-05 2.89538351e-04
4734 1.68020837e-03 5.17499342e-04 3.80406826e-04 3.25151377e-05 2.61549139e-04 1.31412817e-04 6.13871525e-05 2.95437872e-04
4735 1.79312658e-03 6.05175970e-04 4.24272555e-04 3.45976587e-05 2.49227131e-04 1.23552905e-04 6.46402914e-05 2.91659904e-04
4736 1.80674705e-03 5.79862215e-04 4.42535529e-04 3.52620591e-05 2.57992127e-04 1.29195410e-04 6.59646757e-05 2.95935111e-04
4737 1.99896703e-03 6.70436246e-04 5.08752128e-04 3.63366380e-05 2.57859996e-04 1.49514337e-04 6.43749154e-05 3.11693031e-04
4738 2.15932960e-03 8.30932579e-04 5.96531085e-04 3.38574464e-05 2.46343785e-04 1.30450804e-04 6.81730598e-05 2.53040722e-04
4739 1.88655721e-03 6.38601079e-04 4.82038653e-04 3.60679987e-05 2.36299136e-04 1.30813321e-04 6.72308670e-05 2.95506121e-04
4740 2.05368642e-03 7.47634738e-04 5.08453697e-04 3.55512129e-05 2.63707538e-04 1.47061946e-04 6.46960179e-05 2.86581228e-04
4741 1.91619957e-03 6.37978257e-04 4.55690344e-04 3.99428318e-05 2.77047773e-04 1.42503326e-04 6.92943795e-05 2.93742778e-04
4742 1.91593461e-03 6.07043912e-04 5.41641610e-04 3.54411459e-05 2.72880396e-04 1.30774366e-04 6.90680099e-05 2.59085093e-04
4743 1.99295091e-03 7.06005492e-04 5.04792144e-04 3.71832612e-05 2.57800566e-04 1.42053861e-04 6.90097440e-05 2.76105944e-04
4744 1.96185568e-03 6.31825649e-04 5.52171783e-04 3.36810663e-05 2.42520196e-04 1.27393520e-04 6.15588360e-05 3.12704709e-04
4745 1.96872675e-03 7.07660336e-04 5.01487753e-04 3.51891904e-05 2.67162075e-04 1.24030950e-04 6.26809633e-05 2.70515506e-04
4746 1.82205939e-03 5.39817731e-04 4.96000925e-04 3.05359754e-05 2.55831750e-04 1.32147165e-04 5.93054210e-05 3.08420422e-04
4747 2.03722389e-03 7.90672842e-04 4.78490663e-04 3.37804559e-05 2.67964089e-04 1.34385045e-04 5.80711530e-05 2.73859565e-04
4748 2.09211488e-03 7.75384717e-04 5.08881290e-04 2.95402715e-05 2.68741802e-04 1.36793416e-04 5.91006683e-05 3.13672732e-04
4749 1.86930317e-03 6.64450636e-04 4.54920955e-04 3.16485784e-05 2.53607548e-04 1.19891316e-04 6.40867875e-05 2.80697423e-04
4750 1.82051992e-03 6.30553113e-04 4.28921048e-04 3.30793337e-05 2.55284540e-04 1.27289226e-04 6.11849027e-05 2.84207897e-04
4751 2.01871269e-03 7.31015636e-04 5.02887531e-04 3.28982642e-05 2.51271616e-04 1.41587021e-04 6.23519300e-05 2.96700688e-04
4752 1.68372691e-03 5.24553470e-04 4.06996405e-04 3.20916515e-05 2.65302428e-04 1.33941721e-04 5.82760003e-05 2.62565241e-04
4753 2.11439654e-03 8.33729398e-04 5.15016669e-04 3.17066842e-05 2.47635675e-04 1.28091851e-04 5.64065886e-05 3.01809836e-04
4754 1.78611360e-03 5.24880306e-04 4.46753809e-04 3.34932629e-05 2.77418963e-04 1.40847231e-04 6.56516859e-05 2.97068240e-04
4755 1.88461936e-03 6.09811104e-04 5.04818861e-04 3.41391060e-05 2.54000304e-04 1.32749599e-04 6.46280241e-05 2.84472364e-04
4756 1.74708583e-03 5.89941686e-04 3.95229377e-04 3.43456195e-05 2.51599267e-04 1.36720875e-04 5.97625403e-05 2.79486499e-04
4757 1.96210062e-03 7.52703927e-04 4.27650200e-04 3.11426520e-05 2.53711129e-04 1.31543798e-04 6.45449836e-05 3.00803920e-04
4758 1.73199573e-03 5.35580330e-04 4.57291258e-04 3.38300451e-05 2.57818232e-04 1.27016785e-04 6.02144864e-05 2.60244560e-04
4759 1.89295481e-03 6.41494815e-04 4.70119587e-04 3.32898890e-05 2.76851584e-04 1.25743900e-04 6.32217707e-05 2.82233261e-04
4760 1.74458825e-03 5.47029660e-04 4.43036144e-04 3.22068117e-05 2.62387039e-04 1.34697140e-04 5.78844592e-05 2.67347001e-04
4761 1.88289478e-03 6.01785432e-04 4.99640650e-04 3.23244058e-05 2.56732281e-04 1.38808260e-04 6.96730058e-05 2.83930684e-04
4762 1.93117408e-03 6.58642442e-04 5.01162605e-04 3.21569241e-05 2.53546372e-04 1.38664138e-04 6.26397814e-05 2.84361682e-04
4763 1.72682444e-03 5.35915315e-04 4.35138529e-04 3.19129285e-05 2.41963789e-04 1.33909198e-04 6.34759563e-05 2.84508773e-04
4764 1.89364632e-03 6.81513455e-04 4.77130612e-04 3.13018572e-05 2.38099572e-04 1.28712039e-04 5.91912285e-05 2.77697458e-04
4765 1.75649836e-03 5.97341626e-04 4.02157515e-04 3.28571296e-05 2.57774664e-04 1.35941038e-04 6.51785595e-05 2.65247771e-04
4766 1.98914832e-03 7.46442936e-04 4.55197500e-04 3.07258597e-05 2.79673724e-04 1.26231360e-04 6.39285063e-05 2.86948489e-04
4767 1.80202315e-03 5.95807331e-04 4.37171548e-04 3.06937836e-05 2.38611989e-04 1.29262597e-04 6.00770290e-05 3.10398900e-04
4768 1.71565916e-03 5.72911289e-04 3.84365703e-04 3.27770213e-05 2.55931664e-04 1.43629120e-04 5.71954042e-05 2.68849020e-04
4769 1.82820950e-03 6.39121805e-04 4.30723856e-04 3.09948919e-05 2.48172350e-04 1.37960204e-04 5.97323742e-05 2.81504093e-04
4770 1.72555482e-03 5.27361932e-04 4.60183655e-04 3.22908127e-05 2.33958737e-04 1.35305701e-04 6.04642228e-05 2.75989791e-04
4771 1.76598364e-03 6.01465232e-04 4.21267527e-04 3.52282004e-05 2.45708070e-04 1.36228249e-04 6.01887950e-05 2.65897455e-04
4772 1.79424812e-03 6.22858468e-04 4.25893348e-04 3.34380384e-05 2.44897790e-04 1.42189383e-04 6.03166482e-05 2.64654402e-04
4773 1.79091736e-03 5.58904198e-04 4.85591794e-04 3.26648224e-05 2.43171293e-04 1.25614737e-04 6.31577786e-05 2.81812827e-04
4774 2.00377894e-03 7.61922332e-04 4.83623386e-04 3.23635941e-05 2.38695604e-04 1.39238269e-04 5.89662086e-05 2.88969517e-04
4775 1.76843407e-03 5.84322144e-04 4.31053282e-04 3.36773774e-05 2.31317230e-04 1.42896330e-04 5.73679863e-05 2.87799863e-04
4776 1.84640661e-03 6.09208946e-04 4.73953580e-04 3.54320473e-05 2.47205317e-04 1.31879453e-04 5.69861768e-05 2.91741017e-04
4777 1.83827011e-03 6.35417528e-04 4.63871111e-04 3.02398603e-05 2.16517190e-04 1.47006853e-04 6.13155644e-05 2.83902074e-04
4778 1.81524665e-03 6.17304584e-04 4.64114622e-04 3.14309655e-05 2.45605945e-04 1.29404667e-04 5.61125598e-05 2.71273340e-04
4779 1.83691969e-03 6.07366615e-04 4.53729357e-04 3.62575847e-05 2.55225110e-04 1.37768162e-04 6.40863218e-05 2.82486522e-04
4780 1.76554441e-03 5.35695232e-04 4.61294199e-04 3.29053946e-05 2.57804582e-04 1.26428466e-04 6.21004801e-05 2.89316085e-04
4781 1.79566978e-03 5.48162148e-04 5.06527664e-04 3.20239160e-05 2.46680225e-04 1.30169035e-04 6.23592641e-05 2.69747543e-04
4782 1.73925771e-03 5.25897427e-04 4.42259596e-04 3.04257464e-05 2.59274442e-04 1.38392439e-04 5.64769398e-05 2.86531053e-04
4783 1.89040019e-03 6.95110008e-04 4.19470802e-04 3.09967036e-05 2.64578004e-04 1.34524380e-04 5.94231969e-05 2.86297029e-04
4784 1.79166324e-03 5.75873244e-04 4.40569449e-04 3.17299200e-05 2.72673293e-04 1.43514408e-04 6.09177841e-05 2.66385148e-04
4785 1.81538146e-03 6.15448516e-04 4.22044774e-04 3.12160373e-05 2.63955590e-04 1.35281414e-04 6.93242691e-05 2.78110703e-04
4786 1.71908061e-03 5.20515721e-04 4.38166113e-04 3.29054965e-05 2.46012351e-04 1.27920925e-04 6.67875938e-05 2.86772469e-04
4787 1.91086705e-03 6.33096322e-04 5.60261775e-04 3.02139342e-05 2.28535835e-04 1.28066909e-04 6.46299886e-05 2.66062358e-04
4788 1.97427371e-03 7.42366421e-04 4.99662827e-04 3.02221415e-05 2.33492567e-04 1.28101499e-04 6.16156904e-05 2.78812542e-04
4789 1.74473482e-03 6.01401262e-04 4.22110752e-04 3.21025582e-05 2.24957679e-04 1.32920744e-04 5.95966521e-05 2.71645287e-04
4790 1.79209211e-03 6.08339091e-04 4.29083448e-04 3.15262405e-05 2.46150128e-04 1.33084410e-04 5.93191326e-05 2.84589652e-04
4791 1.82887388e-03 6.46104920e-04 4.23640566e-04 3.07040827e-05 2.47920514e-04 1.38527481e-04 6.34102398e-05 2.78566004e-04
4792 1.90268387e-03 6.69138739e-04 4.68896818e-04 3.34987708e-05 2.60503002e-04 1.35917842e-04 5.47045966e-05 2.80024135e-04
4793 1.90293021e-03 6.38612895e-04 4.80061281e-04 3.38610844e-05 2.67985102e-04 1.31278779e-04 5.65336959e-05 2.94597412e-04
4794 1.80079183e-03 6.21407642e-04 4.20390221e-04 3.51271337e-05 2.60272966e-04 1.26105646e-04 5.86462520e-05 2.78841879e-04
4795 1.82786200e-03 6.48673100e-04 4.50517196e-04 3.09214447e-05 2.48064112e-04 1.34469039e-04 5.83030451e-05 2.56914151e-04
4796 1.99659797e-03 7.04712642e-04 5.41065470e-04 2.94757137e-05 2.36637497e-04 1.40756616e-04 5.85971720e-05 2.85353017e-04
4797 1.84221845e-03 6.08768605e-04 4.72328917e-04 3.02806293e-05 2.55491817e-04 1.45818412e-04 6.13504963e-05 2.68179487e-04
4798 1.82540354e-03 5.76574588e-04 5.16632339e-04 3.31255324e-05 2.48002034e-04 1.25522056e-04 5.88751464e-05 2.66671850e-04
4799 1.88681507e-03 7.67024118e-04 4.01805504e-04 2.72798097e-05 2.48163735e-04 1.30158282e-04 5.96825776e-05 2.52701051e-04
4800 1.81768602e-03 6.61160739e-04 4.23749996e-04 2.84308280e-05 2.44218711e-04 1.27134961e-04 5.77733335e-05 2.75217521e-04
4801 1.85044110e-03 6.80084981e-04 4.28241648e-04 2.95886639e-05 2.56642030e-04 1.26875704e-04 6.35744946e-05 2.65433628e-04
4802 1.85553916e-03 6.27593603e-04 4.70765430e-04 2.85053884e-05 2.58558110e-04 1.29513282e-04 5.53344107e-05 2.85268965e-04
4803 2.11549457e-03 9.98258358e-04 3.71252245e-04 3.09053212e-05 2.45505827e-04 1.27585226e-04 5.96620666e-05 2.82325549e-04
4804 1.83797954e-03 6.62342238e-04 4.43174795e-04 3.53781725e-05 2.32241844e-04 1.25394421e-04 5.80599772e-05 2.81388231e-04
4805 1.77899608e-03 6.67480635e-04 3.64066393e-04 3.28293572e-05 2.33249652e-04 1.36756818e-04 5.97566250e-05 2.84856680e-04
4806 2.03774334e-03 8.20548797e-04 4.67187376e-04 3.31906849e-05 2.39515168e-04 1.32257672e-04 6.14809178e-05 2.83562607e-04
4807 1.89149450e-03 7.28369749e-04 4.10341047e-04 3.19168794e-05 2.53753969e-04 1.36885676e-04 6.08976043e-05 2.69329612e-04
4808 1.83495297e-03 6.50939590e-04 4.11268586e-04 3.02356293e-05 2.63563823e-04 1.43902595e-04 6.01980682e-05 2.74844642e-04
4809 1.75570475e-03 5.86309470e-04 4.53437940e-04 3.06222646e-05 2.20056099e-04 1.26321727e-04 6.49194699e-05 2.74037971e-04
4810 1.79399760e-03 6.21457584e-04 4.48137958e-04 3.24744942e-05 2.34454012e-04 1.28812462e-04 5.61981287e-05 2.72462872e-04
4811 2.04029679e-03 7.79724447e-04 4.93599102e-04 3.05241956e-05 2.49410339e-04 1.31442706e-04 5.95419115e-05 2.96054030e-04
4812 1.87202124e-03 7.05647515e-04 4.18666314e-04 3.15154030e-05 2.60498840e-04 1.30544810e-04 5.92007782e-05 2.65947718e-04
4813 1.72442361e-03 5.82886045e-04 3.87873704e-04 3.08904564e-05 2.51285936e-04 1.23743681e-04 5.92730757e-05 2.88470648e-04
4814 1.72854378e-03 6.36260665e-04 3.84596991e-04 3.02781082e-05 2.35248779e-04 1.23202524e-04 6.17643382e-05 2.57192325e-04
4815 1.83623331e-03 6.47470879e-04 4.16563649e-04 3.28224451e-05 2.68292031e-04 1.35283859e-04 6.12784424e-05 2.74521997e-04
4816 1.93891581e-03 7.37814349e-04 4.37981013e-04 3.35463665e-05 2.56487867e-04 1.25692313e-04 6.87259599e-05 2.78668071e-04
4817 1.75827928e-03 5.75906713e-04 4.36404138e-04 3.18213024e-05 2.51590391e-04 1.30664339e-04 6.43897365e-05 2.67502677e-04
4818 1.79711264e-03 5.76837803e-04 4.67592443e-04 2.93782159e-05 2.42167953e-04 1.39739102e-04 6.50276852e-05 2.76369276e-04
4819 1.89098553e-03 7.51159561e-04 4.19947290e-04 2.99261737e-05 2.31793354e-04 1.36244911e-04 6.21545041e-05 2.59759719e-04
4820 1.75296108e-03 5.92331984e-04 4.33998095e-04 3.36902340e-05 2.52362777e-04 1.20530625e-04 6.43317035e-05 2.55715684e-04
4821 1.82927097e-03 6.29951479e-04 4.32980742e-04 3.52311508e-05 2.73683690e-04 1.30992426e-04 5.42160742e-05 2.72215402e-04
4822 1.86470966e-03 7.03015132e-04 4.34346468e-04 2.95044047e-05 2.36540654e-04 1.32119836e-04 6.07764086e-05 2.68406642e-04
4823 1.70274847e-03 5.23838506e-04 4.20270226e-04 3.35070108e-05 2.52038502e-04 1.29396387e-04 5.45107250e-05 2.89187039e-04
4824 1.64510251e-03 5.45555784e-04 3.58422345e-04 3.33218304e-05 2.33161161e-04 1.27848340e-04 6.06462963e-05 2.86146620e-04
4825 1.82086532e-03 6.15158642e-04 4.62497439e-04 3.37284000e-05 2.48628116e-04 1.29649445e-04 6.51030714e-05 2.66100309e-04
4826 1.70298049e-03 5.34751103e-04 4.33183101e-04 3.18088387e-05 2.32428050e-04 1.31660199e-04 6.38419660e-05 2.75307189e-04
4827 1.93200144e-03 7.62098935e-04 4.37901646e-04 2.95272512e-05 2.32845123e-04 1.26037849e-04 6.16563120e-05 2.81934364e-04
4828 1.77633949e-03 6.27503963e-04 4.41403448e-04 3.03891575e-05 2.36958993e-04 1.21410121e-04 5.97188518e-05 2.58954999e-04
4829 1.82433170e-03 5.61604509e-04 5.20078756e-04 3.16564474e-05 2.47993681e-04 1.28461252e-04 6.14592573e-05 2.73077807e-04
4830 1.76883675e-03 6.54766103e-04 3.95169744e-04 3.33930657e-05 2.39833709e-04 1.28119922e-04 5.32881641e-05 2.64266098e-04
4831 1.84790173e-03 6.41758961e-04 4.81409283e-04 2.90272619e-05 2.35147992e-04 1.21197882e-04 5.52570564e-05 2.84103298e-04
4832 1.83133141e-03 5.50845987e-04 5.22989663e-04 2.88807623e-05 2.59885186e-04 1.42177683e-04 5.58300962e-05 2.70721997e-04
4833 1.81881059e-03 6.67251355e-04 4.36424569e-04 3.15356192e-05 2.16804212e-04 1.16907751e-04 5.66057060e-05 2.93281366e-04
4834 1.88618782e-03 6.76391413e-04 4.65453282e-04 3.24896355e-05 2.34964973e-04 1.24310784e-04 6.40997896e-05 2.88477924e-04
4835 1.92035898e-03 6.75521500e-04 4.86902456e-04 3.09053685e-05 2.35242798e-04 1.43097917e-04 5.81495660e-05 2.90539290e-04
4836 1.72998582e-03 5.99154620e-04 4.11685149e-04 2.88881911e-05 2.33627245e-04 1.36898409e-04 5.53388272e-05 2.64393282e-04
4837 1.92839222e-03 6.47781417e-04 5.24460105e-04 3.04170680e-05 2.51142570e-04 1.22845056e-04 5.22000264e-05 2.99545965e-04
4838 1.86854682e-03 7.28606479e-04 3.84658400e-04 3.41294508e-05 2.50813697e-04 1.32504763e-04 6.01850843e-05 2.77649058e-04
4839 1.73646584e-03 5.72800636e-04 4.30333108e-04 3.35300538e-05 2.20453192e-04 1.34524613e-04 5.89479096e-05 2.85876391e-04
4840 1.91363250e-03 7.03696918e-04 4.86606034e-04 3.28162168e-05 2.38498396e-04 1.24004160e-04 5.85011949e-05 2.69509561e-04
4841 1.81661814e-03 5.79767278e-04 4.90714097e-04 3.13734017e-05 2.31204278e-04 1.27251595e-04 6.19629864e-05 2.94344500e-04
4842 1.79514755e-03 5.83195593e-04 4.50436928e-04 2.99722360e-05 2.50970188e-04 1.39303927e-04 6.11686191e-05 2.80099979e-04
4843 1.99126522e-03 8.04654032e-04 4.42619348e-04 3.06106922e-05 2.60011875e-04 1.27091451e-04 6.03453300e-05 2.65932496e-04
4844 1.64274150e-03 4.95020940e-04 4.25761478e-04 2.84800972e-05 2.40717389e-04 1.33427966e-04 5.98537445e-05 2.59479770e-04
4845 2.17317301e-03 9.23921529e-04 5.16020227e-04 2.94746023e-05 2.35872474e-04 1.33377966e-04 5.84225090e-05 2.76083592e-04
4846 1.84636936e-03 6.46933215e-04 4.60195617e-04 3.23868335e-05 2.52126105e-04 1.31596811e-04 6.00935236e-05 2.63037335e-04
4847 1.78059970e-03 5.69409109e-04 4.60706069e-04 3.21484004e-05 2.48387980e-04 1.32852540e-04 5.87877294e-05 2.78307678e-04
4848 2.00696196e-03 8.89521500e-04 4.15802177e-04 3.13099554e-05 2.23214825e-04 1.21033474e-04 6.07296497e-05 2.65350362e-04
4849 1.86257018e-03 6.47737645e-04 4.76392044e-04 2.72898196e-05 2.36912238e-04 1.34517642e-04 5.93582590e-05 2.80362496e-04
4850 1.84718450e-03 6.59956364e-04 4.32141329e-04 3.07303744e-05 2.48433993e-04 1.32857182e-04 6.19117418e-05 2.81153450e-04
4851 1.63897418e-03 5.28558099e-04 4.00847028e-04 3.01759483e-05 2.37292290e-04 1.19316363e-04 5.58646425e-05 2.66919757e-04
4852 1.72380300e-03 5.62014466e-04 3.90303903e-04 3.32718810e-05 2.54804239e-04 1.22224126e-04 5.51293415e-05 3.06055037e-04
4853 1.65833172e-03 5.84655383e-04 3.53513373e-04 3.35878613e-05 2.37774177e-04 1.22681056e-04 5.68167598e-05 2.69303244e-04
4854 1.85223878e-03 6.64763269e-04 4.39974770e-04 3.18957827e-05 2.42480033e-04 1.27788371e-04 5.43865972e-05 2.90949829e-04
4855 1.79912685e-03 5.90390177e-04 4.35688155e-04 3.20975778e-05 2.56569532e-04 1.29933003e-04 5.42900707e-05 3.00158339e-04
4856 1.78752432e-03 5.34623978e-04 4.94837062e-04 3.00400789e-05 2.46928539e-04 1.24638871e-04 5.58045904e-05 3.00651212e-04
4857 1.71979028e-03 5.60231565e-04 4.33529523e-04 3.36601224e-05 2.20879054e-04 1.25570557e-04 5.96347199e-05 2.86284660e-04
4858 1.66403409e-03 5.64975373e-04 3.81657272e-04 2.98843825e-05 2.26769640e-04 1.37280964e-04 6.11587966e-05 2.62307643e-04
4859 1.77235377e-03 5.80768043e-04 4.44111356e-04 3.07341361e-05 2.62961083e-04 1.32089801e-04 5.99194500e-05 2.61769834e-04
4860 1.64384581e-03 5.52140118e-04 3.68288514e-04 3.17425984e-05 2.47818214e-04 1.32256697e-04 5.86359820e-05 2.52963742e-04
4861 1.66069448e-03 5.31216792e-04 4.23685997e-04 2.98209361e-05 2.43916991e-04 1.21218269e-04 5.63296126e-05 2.54505925e-04
4862 1.62300630e-03 5.07012126e-04 3.96161078e-04 2.93197081e-05 2.39553803e-04 1.29742271e-04 6.12428485e-05 2.59974331e-04
4863 1.71230873e-03 5.40685374e-04 4.47254628e-04 2.63618622e-05 2.28278761e-04 1.35605238e-04 6.21969593e-05 2.71925761e-04
4864 1.76419620e-03 6.50620204e-04 4.11526533e-04 2.93429512e-05 2.07036501e-04 1.25832361e-04 5.93211371e-05 2.80516484e-04
4865 1.80634030e-03 5.46814816e-04 5.54404280e-04 3.09487550e-05 2.25646028e-04 1.22496713e-04 5.87009308e-05 2.67328694e-04
